tweet_id,timestamp,text,rating_numerator,stage,breed,pred_confidence,is_dog,retweet_count,favorite_count
829011960981237760,2017-02-07 17:00:28 +0000,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,,boxer,0.312221,True,15126,50306
828650029636317184,2017-02-06 17:02:17 +0000,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,,golden_retriever,0.649209,True,1241,8962
828408677031882754,2017-02-06 01:03:14 +0000,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,,Weimaraner,0.1330329999999999,True,1189,7263
828381636999917570,2017-02-05 23:15:47 +0000,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,doggo,Bedlington_terrier,0.3925349999999999,True,2064,11878
828376505180889089,2017-02-05 22:55:23 +0000,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,,American_Staffordshire_terrier,0.5230859999999999,True,995,6989
828372645993398273,2017-02-05 22:40:03 +0000,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,,malamute,0.663047,True,2727,11878
828011680017821696,2017-02-04 22:45:42 +0000,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,,American_Staffordshire_terrier,0.936662,True,1997,9780
827933404142436356,2017-02-04 17:34:40 +0000,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,pupper,German_shepherd,0.8061149999999999,True,4839,18870
827653905312006145,2017-02-03 23:04:02 +0000,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,,collie,0.285555,True,2795,14602
827600520311402496,2017-02-03 19:31:54 +0000,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,,Pembroke,0.325638,True,865,7064
827324948884643840,2017-02-03 01:16:53 +0000,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,,golden_retriever,0.352486,True,2812,14955
827199976799354881,2017-02-02 17:00:17 +0000,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,,Great_Dane,0.8696809999999999,True,2062,10009
826958653328592898,2017-02-02 01:01:21 +0000,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,doggo,golden_retriever,0.6173890000000001,True,4614,20332
826848821049180160,2017-02-01 17:44:55 +0000,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,doggo,Great_Pyrenees,0.858764,True,9351,34053
826598365270007810,2017-02-01 01:09:42 +0000,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,,French_bulldog,0.628119,True,2183,9457
826476773533745153,2017-01-31 17:06:32 +0000,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,doggo,German_shepherd,0.7418600000000001,True,3893,17378
826240494070030336,2017-01-31 01:27:39 +0000,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,,French_bulldog,0.903048,True,2419,12535
826204788643753985,2017-01-30 23:05:46 +0000,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,doggo,Labrador_retriever,0.782058,True,856,4599
825829644528148480,2017-01-29 22:15:05 +0000,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,,Great_Pyrenees,0.8534069999999999,True,2336,12029
825535076884762624,2017-01-29 02:44:34 +0000,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,puppo,Rottweiler,0.681495,True,16363,53990
825147591692263424,2017-01-28 01:04:51 +0000,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,,Pekinese,0.354823,True,4188,17269
825026590719483904,2017-01-27 17:04:02 +0000,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,puppo,Eskimo_dog,0.524454,True,1168,5910
824775126675836928,2017-01-27 00:24:48 +0000,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,,Border_terrier,0.610499,True,3277,14065
824663926340194305,2017-01-26 17:02:56 +0000,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,,English_setter,0.526488,True,1647,9940
824325613288833024,2017-01-25 18:38:36 +0000,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,pupper,Pembroke,0.990793,True,9891,11181
823939628516474880,2017-01-24 17:04:50 +0000,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,,schipperke,0.234076,True,2541,10055
823699002998870016,2017-01-24 01:08:40 +0000,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,,cairn,0.203999,True,2336,13210
822872901745569793,2017-01-21 18:26:02 +0000,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,puppo,Lakeland_terrier,0.196015,True,39919,124106
822859134160621569,2017-01-21 17:31:20 +0000,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,,malinois,0.332897,True,2110,12459
822610361945911296,2017-01-21 01:02:48 +0000,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,,cocker_spaniel,0.6644869999999999,True,2736,13975
822489057087389700,2017-01-20 17:00:46 +0000,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,,Samoyed,0.4167689999999999,True,5958,17117
822462944365645825,2017-01-20 15:17:01 +0000,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,pupper,Pomeranian,0.960199,True,13156,26316
822244816520155136,2017-01-20 00:50:15 +0000,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,,Samoyed,0.585441,True,9235,33121
821886076407029760,2017-01-19 01:04:45 +0000,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,,golden_retriever,0.266238,True,2142,10680
821765923262631936,2017-01-18 17:07:18 +0000,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,doggo,golden_retriever,0.980071,True,1556,7906
821522889702862852,2017-01-18 01:01:34 +0000,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,,Doberman,0.7635390000000001,True,1633,7572
821407182352777218,2017-01-17 17:21:47 +0000,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,doggo,Irish_setter,0.5054960000000001,True,3996,11108
821149554670182400,2017-01-17 00:18:04 +0000,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,,German_shepherd,0.515933,True,1826,8114
821107785811234820,2017-01-16 21:32:06 +0000,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,doggo,Pomeranian,0.85659,True,1974,9074
821044531881721856,2017-01-16 17:20:45 +0000,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,,Old_English_sheepdog,0.14802,True,2126,11966
820749716845686786,2017-01-15 21:49:15 +0000,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,,golden_retriever,0.8380120000000001,True,9219,29848
820314633777061888,2017-01-14 17:00:24 +0000,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,,Gordon_setter,0.940724,True,523,3159
819952236453363712,2017-01-13 17:00:21 +0000,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,puppo,American_Staffordshire_terrier,0.925505,True,1082,5016
819588359383371776,2017-01-12 16:54:26 +0000,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,,Cardigan,0.5479350000000001,True,1868,9157
819347104292290561,2017-01-12 00:55:47 +0000,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,,Rottweiler,0.909106,True,1116,6843
819227688460238848,2017-01-11 17:01:16 +0000,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,,Border_terrier,0.482452,True,6241,21802
819004803107983360,2017-01-11 02:15:36 +0000,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,doggo,standard_poodle,0.351308,True,34546,82708
818627210458333184,2017-01-10 01:15:10 +0000,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,,Labrador_retriever,0.384188,True,7059,21229
818614493328580609,2017-01-10 00:24:38 +0000,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,,Chihuahua,0.450722,True,2354,9303
818259473185828864,2017-01-09 00:53:55 +0000,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,,miniature_schnauzer,0.367368,True,2088,10424
818145370475810820,2017-01-08 17:20:31 +0000,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,,golden_retriever,0.621931,True,2369,11621
817827839487737858,2017-01-07 20:18:46 +0000,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,,cocker_spaniel,0.387608,True,25132,48648
817777686764523521,2017-01-07 16:59:28 +0000,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,doggopupper,curly-coated_retriever,0.733256,True,2521,10227
817536400337801217,2017-01-07 01:00:41 +0000,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,,pug,0.971358,True,2728,11129
817415592588222464,2017-01-06 17:00:38 +0000,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,,Doberman,0.806163,True,889,5296
817171292965273600,2017-01-06 00:49:53 +0000,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,,golden_retriever,0.295483,True,1869,8310
817120970343411712,2017-01-05 21:29:55 +0000,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,,Saluki,0.568809,True,2413,11550
817056546584727552,2017-01-05 17:13:55 +0000,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,,kelpie,0.8644149999999999,True,1518,8141
816816676327063552,2017-01-05 01:20:46 +0000,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,,malamute,0.668164,True,1896,9481
816697700272001025,2017-01-04 17:27:59 +0000,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,,Chihuahua,0.756992,True,2056,9244
816336735214911488,2017-01-03 17:33:39 +0000,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,,Labrador_retriever,0.91933,True,1803,8166
816091915477250048,2017-01-03 01:20:49 +0000,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,,Pomeranian,0.967345,True,1989,8480
815990720817401858,2017-01-02 18:38:42 +0000,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,,Chihuahua,0.428756,True,944,4687
815966073409433600,2017-01-02 17:00:46 +0000,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,pupper,Tibetan_mastiff,0.506312,True,7869,21139
815736392542261248,2017-01-02 01:48:06 +0000,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,,Border_collie,0.5489069999999999,True,2121,9309
815639385530101762,2017-01-01 19:22:38 +0000,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,,German_shepherd,0.8179529999999999,True,1553,7826
814986499976527872,2016-12-31 00:08:17 +0000,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,pupper,dalmatian,0.999828,True,1186,7258
814638523311648768,2016-12-30 01:05:33 +0000,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,,golden_retriever,0.650814,True,2524,10693
814530161257443328,2016-12-29 17:54:58 +0000,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,,miniature_poodle,0.626913,True,1740,8219
814153002265309185,2016-12-28 16:56:16 +0000,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,,golden_retriever,0.490068,True,8115,27260
813910438903693312,2016-12-28 00:52:25 +0000,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,doggo,Siberian_husky,0.6993550000000001,True,1733,8856
813812741911748608,2016-12-27 18:24:12 +0000,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,,French_bulldog,0.709146,True,13036,34619
813800681631023104,2016-12-27 17:36:16 +0000,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,,malamute,0.501159,True,1649,7884
813217897535406080,2016-12-26 03:00:30 +0000,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,,Samoyed,0.905972,True,6850,17690
813202720496779264,2016-12-26 02:00:11 +0000,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,doggo,cocker_spaniel,0.701852,True,1705,8770
813187593374461952,2016-12-26 01:00:05 +0000,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,,golden_retriever,0.888181,True,4048,18840
813142292504645637,2016-12-25 22:00:04 +0000,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,,beagle,0.848735,True,2243,8083
813127251579564032,2016-12-25 21:00:18 +0000,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,doggo,Norwegian_elkhound,0.4324159999999999,True,2920,11213
813096984823349248,2016-12-25 19:00:02 +0000,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,doggo,Great_Dane,0.128056,True,3389,10024
813081950185472002,2016-12-25 18:00:17 +0000,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,,Doberman,0.909951,True,2596,9424
813066809284972545,2016-12-25 17:00:08 +0000,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,,toy_terrier,0.7764,True,1829,7543
813051746834595840,2016-12-25 16:00:16 +0000,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,,golden_retriever,0.914804,True,6863,19924
812781120811126785,2016-12-24 22:04:54 +0000,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,,bull_mastiff,0.989316,True,1788,7152
812709060537683968,2016-12-24 17:18:34 +0000,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,,Irish_setter,0.326873,True,1352,6295
812372279581671427,2016-12-23 19:00:19 +0000,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,,golden_retriever,0.7848729999999999,True,3424,12938
811985624773361665,2016-12-22 17:23:53 +0000,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,,Staffordshire_bullterrier,0.6105729999999999,True,1312,6916
811744202451197953,2016-12-22 01:24:33 +0000,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,,Pekinese,0.386082,True,1477,7163
811627233043480576,2016-12-21 17:39:46 +0000,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,,beagle,0.39628,True,2853,12081
811386762094317568,2016-12-21 01:44:13 +0000,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,pupper,Pembroke,0.804177,True,5983,19873
810896069567610880,2016-12-19 17:14:23 +0000,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,,flat-coated_retriever,0.8208040000000001,True,1644,8549
810657578271330305,2016-12-19 01:26:42 +0000,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,,malamute,0.753521,True,2468,10432
810284430598270976,2016-12-18 00:43:57 +0000,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,,malamute,0.620768,True,10497,33332
810254108431155201,2016-12-17 22:43:27 +0000,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,,Staffordshire_bullterrier,0.292556,True,3168,13980
809920764300447744,2016-12-17 00:38:52 +0000,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,,Norwich_terrier,0.397163,True,3684,14786
809448704142938112,2016-12-15 17:23:04 +0000,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,,Greater_Swiss_Mountain_dog,0.375415,True,1370,6614
809220051211603969,2016-12-15 02:14:29 +0000,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,,Pomeranian,0.8195110000000001,True,5250,18897
809084759137812480,2016-12-14 17:16:53 +0000,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,,vizsla,0.911412,True,3307,12566
808838249661788160,2016-12-14 00:57:20 +0000,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,,Rottweiler,0.36953,True,2867,9646
808501579447930884,2016-12-13 02:39:32 +0000,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,,Airedale,0.454239,True,2454,10763
808106460588765185,2016-12-12 00:29:28 +0000,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,doggopupper,golden_retriever,0.426183,True,2069,8391
808001312164028416,2016-12-11 17:31:39 +0000,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,,Labrador_retriever,0.730959,True,3312,11855
807621403335917568,2016-12-10 16:22:02 +0000,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,pupper,golden_retriever,0.873233,True,3390,13859
807106840509214720,2016-12-09 06:17:20 +0000,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,,Chihuahua,0.50537,True,51676,111684
807010152071229440,2016-12-08 23:53:08 +0000,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,,golden_retriever,0.610807,True,3635,12479
806542213899489280,2016-12-07 16:53:43 +0000,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,,vizsla,0.938617,True,2218,9739
806219024703037440,2016-12-06 19:29:28 +0000,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,,chow,0.835102,True,1134,6136
805932879469572096,2016-12-06 00:32:26 +0000,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,,Norwegian_elkhound,0.657967,True,1802,7888
805826884734976000,2016-12-05 17:31:15 +0000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,,Siberian_husky,0.248926,True,1716,6244
805520635690676224,2016-12-04 21:14:20 +0000,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,,malinois,0.643147,True,1551,5485
805207613751304193,2016-12-04 00:30:29 +0000,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,,Pembroke,0.244705,True,1628,7485
804738756058218496,2016-12-02 17:27:25 +0000,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,,Tibetan_mastiff,0.91579,True,3603,12997
803773340896923648,2016-11-30 01:31:12 +0000,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,puppo,miniature_pinscher,0.817066,True,2589,9567
803638050916102144,2016-11-29 16:33:36 +0000,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,pupper,Labrador_retriever,0.372776,True,3886,10381
803276597545603072,2016-11-28 16:37:19 +0000,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,,Pembroke,0.457086,True,2298,9558
802952499103731712,2016-11-27 19:09:28 +0000,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,,chow,0.944032,True,1874,8580
802572683846291456,2016-11-26 18:00:13 +0000,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,,golden_retriever,0.610171,True,2358,8520
802265048156610565,2016-11-25 21:37:47 +0000,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11.0,doggopupper,Labrador_retriever,0.8971620000000001,True,1295,6622
802239329049477120,2016-11-25 19:55:35 +0000,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,puppo,Eskimo_dog,0.482498,True,2459,8649
801958328846974976,2016-11-25 01:18:59 +0000,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,,Staffordshire_bullterrier,0.327887,True,1597,7369
801538201127157760,2016-11-23 21:29:33 +0000,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,,Pembroke,0.550506,True,1952,7817
801167903437357056,2016-11-22 20:58:07 +0000,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13.0,,cocker_spaniel,0.74022,True,5520,23186
801115127852503040,2016-11-22 17:28:25 +0000,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,doggopupper,dalmatian,0.823356,True,1985,7680
800751577355128832,2016-11-21 17:23:47 +0000,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,,cocker_spaniel,0.771984,True,2636,10094
800513324630806528,2016-11-21 01:37:04 +0000,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,,Pembroke,0.8289040000000001,True,2833,12503
800388270626521089,2016-11-20 17:20:08 +0000,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,floofer,golden_retriever,0.35986,True,2637,10625
800141422401830912,2016-11-20 00:59:15 +0000,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13.0,,golden_retriever,0.938048,True,2395,14519
799757965289017345,2016-11-18 23:35:32 +0000,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,doggo,Border_collie,0.442534,True,2004,7979
